cast_member,country_of_origin,director,original_language,publication_date,audience_average,audience_percent,audience_ratings,critic_average,critic_percent,oscars,awards,nominations,year,month,day,dayofweek,num_actors,action film,comedy film,crime film,drama film,horror film
19226,45,2862,19,1262304000,3.0,41.0,38258.0,4.2,16.0,1,0,0,2010,1,1,4,1,0,1,0,0,0
9949,45,1415,19,820454400,2.5,39.0,46032.0,3.5,6.0,0,0,0,1996,1,1,0,15,0,1,0,0,0
215,8,5807,19,-694310400,3.6,84.0,8570.0,8.6,100.0,0,0,0,1948,1,1,3,16,0,0,0,1,0
13039,45,7640,19,662688000,3.3,76.0,730623.0,4.5,29.0,5,5,13,1991,1,1,1,25,1,1,0,0,0
504,7,1712,13,-1136073600,3.8,77.0,278.0,7.7,100.0,0,0,0,1934,1,1,0,15,0,1,0,0,0
5007,45,389,19,441763200,2.7,46.0,20508.0,2.0,13.0,1,8,0,1984,1,1,6,25,1,1,0,0,0
12692,45,7955,19,283996800,3.6,81.0,8823.0,7.5,83.0,0,0,0,1979,1,1,0,10,0,0,0,1,0
3820,8,690,19,86745600,3.3,52.0,4392.0,6.6,57.0,0,0,0,1972,10,1,6,9,0,0,0,0,1
19045,7,4284,20,1329004800,3.6,74.0,118.0,6.2,40.0,15,22,0,2012,2,12,6,45,0,0,0,1,0
4920,45,1163,19,1230768000,3.1,44.0,46842.0,5.0,37.0,0,0,0,2009,1,1,3,6,1,0,0,0,0
4519,45,7078,19,802656000,3.9,89.0,10543.0,7.8,93.0,0,0,0,1995,6,9,4,11,0,0,0,1,0
12718,45,5375,19,94694400,3.8,88.0,53564.0,8.1,90.0,2,5,9,1973,1,1,0,24,1,0,1,1,0
15003,8,4798,19,-410227200,4.0,86.0,62.0,8.5,80.0,0,0,0,1957,1,1,1,3,0,0,0,1,0
9223,8,3653,19,-299894400,3.5,76.0,9596.0,7.5,96.0,2,0,0,1960,7,1,4,11,0,0,0,0,1
3688,45,4109,19,774230400,3.0,49.0,353653.0,4.2,33.0,1,4,0,1994,7,15,4,13,0,1,0,0,0
2782,45,2566,19,-38188800,3.6,75.0,3334.0,6.6,86.0,1,2,0,1968,10,16,2,21,0,0,1,1,0
86,45,1923,19,504921600,4.0,88.0,76588.0,8.8,94.0,1,18,16,1986,1,1,2,12,0,0,1,0,0
3224,8,1147,19,1216944000,3.2,52.0,21837.0,6.2,63.0,10,0,0,2008,7,25,4,14,0,0,0,1,0
4702,8,3980,19,788918400,3.2,55.0,1803.0,4.9,17.0,0,0,0,1995,1,1,6,6,0,0,0,1,0
14034,54,5373,76,-252460800,4.0,85.0,7768.0,8.3,100.0,0,0,0,1962,1,1,0,2,0,0,0,1,0
11685,45,1272,19,1262304000,3.1,46.0,6691.0,4.5,38.0,0,0,0,2010,1,1,4,9,0,0,0,1,0
14264,55,4121,112,-94694400,3.9,73.0,318.0,7.4,100.0,0,0,0,1967,1,1,6,4,0,0,0,1,0
5979,64,4663,19,1167609600,2.8,26.0,4383.0,5.0,42.0,0,0,0,2007,1,1,0,5,0,0,0,1,0
15450,7,5828,13,1072915200,3.3,59.0,1681.0,7.3,92.0,1,0,0,2004,1,1,3,11,0,0,0,1,0
6174,45,1606,19,946684800,3.0,55.0,10416.0,3.1,16.0,0,0,0,2000,1,1,5,12,0,1,0,1,0
16128,45,7633,19,-1325030400,4.2,94.0,6662.0,8.5,100.0,0,0,0,1928,1,6,4,10,0,1,0,0,0
1220,7,6687,13,189302400,3.9,85.0,622.0,8.5,100.0,1,0,0,1976,1,1,3,10,0,0,0,1,0
8654,7,5757,19,1262304000,3.9,85.0,5988.0,8.1,94.0,0,0,0,2010,1,1,4,9,0,0,0,1,0
16973,102,7593,72,1009843200,3.5,72.0,26670.0,6.1,64.0,0,0,0,2002,1,1,1,3,0,0,0,0,1
5398,45,3346,19,1095033600,3.4,78.0,197368.0,8.5,96.0,1,122,87,2004,9,13,0,10,0,0,0,1,0
9140,7,5971,13,441763200,3.3,67.0,328.0,7.3,80.0,0,0,0,1984,1,1,6,16,0,0,0,1,0
12820,45,5375,19,378691200,3.9,88.0,10285.0,7.8,96.0,0,0,0,1982,1,1,4,15,0,0,0,1,0
6132,16,2620,19,1009843200,3.0,37.0,8730.0,4.8,36.0,0,0,0,2002,1,1,1,13,0,1,0,0,0
19226,45,5567,19,631152000,2.5,25.0,1396.0,2.8,0.0,0,0,0,1990,1,1,0,1,0,1,0,0,0
9285,53,3357,19,1104537600,3.2,66.0,16549.0,5.1,36.0,0,0,0,2005,1,1,5,11,0,0,0,1,0
5261,70,452,25,378691200,4.3,94.0,2596.0,7.3,67.0,0,0,0,1982,1,1,4,3,0,0,0,1,0
14801,45,3001,19,852076800,2.8,48.0,186923.0,5.4,42.0,0,0,0,1997,1,1,2,12,0,1,0,0,0
18143,13,1890,19,315532800,2.9,34.0,20077.0,4.4,42.0,2,0,0,1980,1,1,1,7,0,0,0,0,1
4943,8,6106,19,1200614400,3.4,65.0,16175.0,7.2,93.0,0,0,0,2008,1,18,4,12,0,0,0,1,0
7679,45,4493,19,946684800,3.3,60.0,5604.0,3.7,14.0,0,0,0,2000,1,1,5,16,0,1,0,0,0
7617,64,4711,19,883612800,2.8,40.0,63965.0,6.2,63.0,1,1,16,1998,1,1,3,16,0,1,0,0,0
16391,45,5985,19,-126230400,1.6,19.0,8259.0,1.5,7.0,0,0,0,1966,1,1,5,2,0,0,0,0,1
9681,45,7759,70,1167609600,3.3,57.0,306354.0,3.7,15.0,2,0,0,2007,1,1,0,15,1,0,0,0,0
5256,45,101,19,978307200,2.5,33.0,56358.0,3.0,8.0,0,0,0,2001,1,1,0,14,0,0,0,0,1
4354,45,3000,19,1195603200,3.3,65.0,198054.0,6.6,72.0,6,11,0,2007,11,21,2,14,0,0,0,1,1
11674,45,3379,19,1092182400,3.2,59.0,478888.0,4.5,25.0,1,2,0,2004,8,11,2,24,0,1,0,0,0
17741,61,7598,20,852076800,3.9,83.0,22202.0,6.8,64.0,0,0,0,1997,1,1,2,7,0,0,0,1,0
16241,16,4692,20,367113600,3.9,85.0,1707.0,8.2,100.0,0,0,0,1981,8,20,3,23,0,1,0,1,0
2651,9,6900,97,1167609600,3.5,70.0,50244.0,6.1,64.0,0,0,0,2007,1,1,0,4,1,0,0,1,0
1495,8,4165,19,189302400,3.5,68.0,7533.0,7.0,86.0,0,0,0,1976,1,1,3,15,0,0,0,1,0
2507,16,5866,20,-1293840000,4.1,86.0,4964.0,8.8,91.0,0,0,0,1929,1,1,1,10,0,0,0,1,0
16940,7,6733,68,1104537600,3.6,70.0,2787.0,7.0,78.0,9,9,0,2005,1,1,5,4,0,1,0,0,0
13437,10,5778,70,-1293840000,3.7,71.0,431.0,8.1,88.0,0,0,0,1929,1,1,1,1,0,0,0,1,0
13864,16,6423,89,1104537600,3.4,82.0,14039.0,7.9,92.0,0,0,0,2005,1,1,5,1,0,0,0,1,0
18134,9,1580,68,1072915200,4.0,90.0,3835.0,7.6,98.0,0,0,0,2004,1,1,3,1,0,0,0,1,0
10548,9,1055,68,1167609600,3.9,84.0,51286.0,6.7,73.0,1,24,51,2007,1,1,0,16,0,0,1,1,0
2151,45,4586,19,599616000,3.2,61.0,8254.0,5.2,54.0,0,0,0,1989,1,1,6,6,0,1,0,0,0
11688,8,5451,19,1373414400,3.7,71.0,92345.0,7.4,89.0,5,22,0,2013,7,10,2,13,1,1,0,0,0
2756,45,7615,19,978307200,3.2,62.0,321740.0,4.8,37.0,1,2,0,2001,1,1,0,14,1,0,0,0,0
17926,45,4736,19,1104537600,3.5,76.0,93106.0,6.7,69.0,0,0,0,2005,1,1,5,15,0,0,0,1,0
14168,45,3490,19,968371200,3.7,92.0,324598.0,7.9,89.0,1,52,103,2000,9,8,4,32,0,1,0,1,0
5524,45,2048,19,852076800,2.5,19.0,2820.0,3.2,17.0,4,0,0,1997,1,1,2,10,1,0,1,0,0
13074,45,4129,19,31536000,3.5,71.0,5612.0,7.0,93.0,0,0,0,1971,1,1,4,7,0,0,0,1,0
1822,16,7024,19,946684800,2.8,42.0,35257.0,3.0,3.0,1,6,0,2000,1,1,5,11,0,0,0,0,1
11687,8,5451,19,1171411200,4.0,89.0,565032.0,7.7,91.0,2,9,0,2007,2,14,2,22,1,0,1,0,0
3047,45,6110,19,905990400,3.3,79.0,230786.0,7.6,85.0,3,18,41,1998,9,17,3,21,0,1,0,0,0
6316,45,4776,19,30153600,3.5,75.0,35226.0,5.8,58.0,0,0,0,1970,12,16,2,8,0,0,0,1,0
5287,8,5614,19,1199145600,3.0,45.0,6500.0,5.9,72.0,0,0,0,2008,1,1,1,6,0,0,0,0,1
5037,45,1638,19,1330646400,2.9,36.0,11292.0,4.8,28.0,2,0,0,2012,3,2,4,17,0,0,0,1,0
1907,45,3351,19,1262304000,3.3,53.0,74277.0,5.8,49.0,2,1,3,2010,1,1,4,20,0,0,0,1,0
18931,74,2547,14,978307200,3.5,68.0,9344.0,7.6,100.0,0,0,0,2001,1,1,0,6,0,0,0,1,0
14227,11,5663,56,315532800,4.2,93.0,2464.0,8.6,90.0,1,9,3,1980,1,1,1,33,0,0,1,1,0
14339,58,6133,63,315532800,2.9,41.0,5560.0,5.9,60.0,0,0,0,1980,1,1,1,4,0,0,0,0,1
12711,45,3290,19,852076800,3.7,89.0,203862.0,7.8,88.0,1,2,15,1997,1,1,2,19,0,0,1,1,0
12475,45,2553,19,788918400,3.0,44.0,60216.0,3.7,15.0,0,0,0,1995,1,1,6,13,1,0,0,0,0
17152,45,5294,19,-378691200,3.8,80.0,766.0,6.8,89.0,0,0,0,1958,1,1,2,46,0,0,0,1,0
8357,45,5760,19,536457600,2.6,32.0,1217.0,4.2,25.0,0,0,0,1987,1,1,3,10,0,1,0,0,0
5449,45,7767,19,1199145600,2.3,25.0,245470.0,1.9,2.0,0,0,0,2008,1,1,1,13,0,1,0,0,0
9269,45,6978,19,1009843200,3.7,82.0,60308.0,6.8,77.0,1,15,25,2002,1,1,1,10,0,1,0,1,0
4446,45,4769,19,1104537600,3.6,82.0,68020.0,6.8,77.0,2,32,23,2005,1,1,5,8,0,1,0,1,0
4104,45,4747,19,1104537600,3.1,58.0,217000.0,4.6,21.0,0,0,0,2005,1,1,5,21,0,0,1,0,0
6849,7,5839,13,631152000,3.7,76.0,736.0,7.0,100.0,0,0,0,1990,1,1,0,10,0,1,0,0,0
8241,45,936,19,473385600,3.1,67.0,137917.0,6.0,70.0,2,0,0,1985,1,1,1,14,1,0,0,0,0
2650,45,5133,19,953683200,3.1,61.0,192167.0,4.8,33.0,2,7,0,2000,3,22,2,16,1,0,0,1,0
12811,45,6060,19,883612800,2.9,30.0,4183.0,6.1,60.0,0,0,0,1998,1,1,3,16,0,0,1,1,0
3015,45,1495,19,777859200,3.5,81.0,217144.0,5.7,47.0,1,5,8,1994,8,26,4,37,1,0,1,0,0
3560,39,3081,19,852076800,2.8,36.0,5905.0,3.6,8.0,0,0,0,1997,1,1,2,4,0,0,1,0,0
9245,13,1870,19,1167609600,3.3,49.0,429.0,5.2,22.0,0,0,0,2007,1,1,0,6,0,0,0,1,0
4939,8,4360,19,852076800,3.5,74.0,5086.0,7.0,80.0,1,2,0,1997,1,1,2,13,0,0,0,1,0
9991,45,2998,19,410227200,2.8,53.0,5117.0,4.2,20.0,0,0,0,1983,1,1,5,6,1,1,0,0,0
11820,45,2567,19,912643200,3.5,80.0,120755.0,6.3,68.0,1,4,0,1998,12,3,3,23,1,0,0,1,0
5063,45,798,19,1136073600,3.0,49.0,283587.0,6.0,58.0,0,0,0,2006,1,1,6,18,0,0,0,1,0
12897,45,2553,19,615772800,3.3,77.0,250583.0,6.6,83.0,1,1,0,1989,7,7,4,21,1,0,0,0,0
7161,45,7781,19,852076800,2.9,53.0,340320.0,5.3,42.0,0,0,0,1997,1,1,2,22,0,1,0,0,0
1460,7,4694,19,986342400,3.3,81.0,495666.0,6.9,80.0,1,8,29,2001,4,4,2,25,0,1,0,0,0
6098,45,4081,19,725846400,3.7,72.0,457.0,7.8,94.0,0,0,0,1993,1,1,4,3,0,0,0,1,0
7184,45,4830,19,1074729600,2.9,55.0,22084.0,4.7,38.0,1,2,0,2004,1,22,3,14,0,1,0,0,0
16614,45,4735,19,852076800,3.2,69.0,43180.0,6.4,61.0,2,0,0,1997,1,1,2,9,1,0,0,1,0
7309,45,110,19,-599616000,3.6,65.0,835.0,5.8,80.0,1,0,0,1951,1,1,0,10,0,1,0,0,0
12793,45,4738,19,1136073600,3.5,77.0,369450.0,5.5,44.0,0,0,0,2006,1,1,6,17,0,0,0,1,0
7830,102,5876,96,757382400,4.2,93.0,39523.0,7.8,88.0,8,19,0,1994,1,1,5,6,0,0,0,1,0
3228,45,161,19,852076800,3.2,52.0,9879.0,5.4,31.0,0,0,0,1997,1,1,2,9,0,0,0,1,0
10092,45,25,19,1009843200,3.4,80.0,44286.0,6.9,75.0,2,7,15,2002,1,1,1,14,0,1,0,1,0
16789,45,7952,19,631152000,2.6,43.0,10308.0,2.3,6.0,0,0,0,1990,1,1,0,5,0,0,0,0,1
18720,45,2537,19,94694400,3.5,74.0,2293.0,7.2,83.0,0,0,0,1973,1,1,0,8,0,0,0,1,0
12699,45,3379,19,662688000,3.2,67.0,21575.0,6.8,78.0,1,4,1,1991,1,1,1,14,0,0,0,1,0
5303,8,409,19,852076800,3.3,79.0,180021.0,7.5,96.0,0,0,0,1997,1,1,2,8,0,1,0,0,0
17804,7,731,13,-252460800,4.2,87.0,422.0,6.2,57.0,0,0,0,1962,1,1,0,12,0,0,0,1,0
14333,45,4185,19,1104537600,3.1,42.0,8004.0,3.9,11.0,0,0,0,2005,1,1,5,7,0,0,0,1,0
14366,45,3522,19,1293840000,3.3,48.0,57416.0,6.2,67.0,3,0,0,2011,1,1,5,17,1,1,0,0,0
16407,7,5842,13,-1136073600,4.2,89.0,5572.0,9.0,100.0,0,0,0,1934,1,1,0,14,0,0,0,1,0
18181,45,6983,19,908928000,3.3,73.0,264980.0,4.0,23.0,0,0,0,1998,10,21,2,20,0,1,0,0,0
17342,45,5085,19,1136073600,3.7,84.0,285717.0,6.1,63.0,0,0,0,2006,1,1,6,18,0,1,0,0,0
17983,45,7647,19,31536000,3.2,53.0,17187.0,5.6,59.0,1,0,0,1971,1,1,4,8,1,0,0,1,1
3645,45,5949,19,852076800,3.4,77.0,39259.0,6.9,83.0,1,2,9,1997,1,1,2,15,0,0,1,1,0
3630,45,4269,19,1165795200,3.1,51.0,182195.0,6.1,53.0,0,0,0,2006,12,11,0,29,0,0,1,1,0
4601,45,6280,19,1167609600,3.2,54.0,237763.0,4.2,23.0,0,0,0,2007,1,1,0,11,0,0,0,1,0
18789,45,7057,19,-441849600,3.9,81.0,2536.0,8.0,100.0,0,0,0,1956,1,1,6,6,0,0,0,1,0
4520,45,2563,19,694224000,3.5,73.0,16074.0,7.0,76.0,2,4,0,1992,1,1,2,9,0,0,1,1,0
10100,45,2189,19,1293840000,3.0,39.0,40717.0,4.3,22.0,2,0,0,2011,1,1,5,19,0,1,0,0,0
14461,70,692,25,1262304000,3.7,76.0,744.0,6.8,85.0,0,0,0,2010,1,1,4,2,0,0,0,1,0
9157,45,264,19,1299196800,3.2,48.0,58043.0,3.7,20.0,1,1,0,2011,3,4,4,10,0,0,0,1,0
14802,53,754,84,1187913600,3.8,83.0,1781.0,6.1,73.0,0,0,0,2007,8,24,4,19,0,0,0,1,0
11032,45,5117,19,1009843200,3.1,44.0,7897.0,6.2,64.0,0,0,0,2002,1,1,1,11,0,0,0,0,1
4031,45,4625,19,-631152000,3.7,78.0,4819.0,7.9,97.0,3,11,8,1950,1,1,6,10,0,0,0,1,0
3285,13,1469,19,1104537600,2.9,40.0,26576.0,5.4,47.0,1,6,0,2005,1,1,5,6,1,0,0,1,0
10467,45,5456,19,820454400,3.1,47.0,959.0,6.0,70.0,0,0,0,1996,1,1,0,6,0,0,0,1,0
11914,45,5358,19,725846400,3.2,64.0,67755.0,6.2,76.0,2,3,5,1993,1,1,4,22,0,0,1,1,0
6211,13,167,19,1167609600,3.0,34.0,1636.0,5.2,40.0,0,0,0,2007,1,1,0,7,0,0,0,1,0
3512,45,5555,19,1136073600,2.9,49.0,463505.0,6.2,69.0,3,7,0,2006,1,1,6,18,1,1,1,0,0
10483,45,564,19,694224000,2.9,41.0,1320.0,5.0,33.0,0,0,0,1992,1,1,2,11,0,0,1,1,0
4580,45,7898,19,1029456000,3.3,58.0,8209.0,6.3,64.0,0,0,0,2002,8,16,4,14,0,0,0,1,0
11846,45,3522,19,996105600,3.3,74.0,893861.0,5.5,52.0,10,22,0,2001,7,26,3,13,1,0,0,0,0
9321,104,7816,101,1041379200,3.8,84.0,69396.0,6.9,86.0,2,5,0,2003,1,1,2,4,1,0,0,0,0
12648,45,4345,19,852076800,2.2,16.0,221991.0,3.4,3.0,1,9,0,1997,1,1,2,14,1,0,0,0,0
18147,45,4759,19,597024000,3.3,84.0,176531.0,7.3,87.0,1,0,0,1988,12,2,4,25,0,1,0,0,0
10381,45,5085,19,978307200,3.4,75.0,304063.0,5.6,53.0,1,3,0,2001,1,1,0,43,0,1,0,0,0
3455,7,2466,19,1167609600,3.1,49.0,121953.0,5.7,46.0,0,0,0,2007,1,1,0,14,0,0,0,1,0
17673,8,5584,19,1136073600,3.0,51.0,83872.0,5.5,50.0,7,0,0,2006,1,1,6,4,0,0,0,1,0
980,45,2553,19,189302400,3.5,80.0,125708.0,7.2,86.0,0,0,0,1976,1,1,3,14,0,0,0,0,1
12385,45,6203,19,725846400,2.8,40.0,8831.0,4.0,20.0,0,0,0,1993,1,1,4,5,0,1,0,0,0
18166,45,7039,19,883612800,3.6,84.0,167351.0,5.6,54.0,1,6,2,1998,1,1,3,8,0,0,0,1,0
5073,45,6549,19,1157068800,3.7,82.0,95365.0,7.4,80.0,3,20,57,2006,9,1,4,12,0,0,0,1,0
5882,45,8000,19,1199145600,2.5,16.0,338.0,4.5,29.0,0,0,0,2008,1,1,1,6,0,0,1,1,0
1781,45,4027,19,1167609600,3.3,57.0,316508.0,4.1,20.0,1,0,0,2007,1,1,0,7,0,0,0,1,0
12577,45,670,19,946684800,3.1,57.0,448793.0,5.4,47.0,0,0,0,2000,1,1,5,21,0,1,0,0,0
14145,10,5775,70,-94694400,4.2,94.0,1875.0,8.9,100.0,0,0,0,1967,1,1,6,58,0,0,0,1,0
4362,45,800,19,978307200,3.3,55.0,1495.0,5.9,51.0,0,0,0,2001,1,1,0,11,0,1,0,1,0
11198,42,5255,89,1031788800,3.8,82.0,1389.0,7.7,100.0,0,0,0,2002,9,12,3,1,0,0,0,1,0
1905,45,2141,19,1104537600,3.3,68.0,392650.0,6.3,61.0,6,12,0,2005,1,1,5,15,1,0,0,1,0
10801,43,5369,4,-283996800,4.2,90.0,6777.0,9.0,100.0,0,0,0,1961,1,1,6,11,0,1,0,0,0
5028,45,7787,19,31536000,3.3,68.0,961.0,6.4,60.0,0,0,0,1971,1,1,4,9,0,1,0,1,0
13595,8,4952,19,1072915200,3.2,53.0,9726.0,3.9,0.0,0,0,0,2004,1,1,3,9,0,1,0,0,0
4619,45,7108,19,1041379200,3.0,53.0,66303.0,4.2,23.0,0,0,0,2003,1,1,2,20,1,0,0,1,0
4581,45,1004,19,1189209600,3.1,44.0,8166.0,3.8,20.0,1,0,0,2007,9,8,5,10,0,1,0,1,0
9469,45,4441,19,-31536000,3.4,66.0,6066.0,4.0,10.0,0,0,0,1969,1,1,2,7,0,0,0,1,0
1386,45,4925,19,1383177600,3.5,59.0,53943.0,5.2,45.0,4,1,0,2013,10,31,3,17,0,1,0,0,0
51,45,5345,19,-978307200,4.1,94.0,45704.0,8.2,94.0,1,4,12,1939,1,1,6,55,0,1,0,1,0
1860,45,3268,19,933379200,3.4,90.0,204183.0,8.2,96.0,20,18,0,1999,7,31,5,14,1,0,0,0,0
1659,45,4420,19,1365638400,2.9,38.0,236079.0,2.0,4.0,5,0,0,2013,4,11,3,31,0,0,0,0,1
18395,61,181,20,978307200,3.6,68.0,2592.0,5.5,47.0,0,0,0,2001,1,1,0,4,0,0,0,1,0
5902,45,616,19,631152000,3.2,66.0,52410.0,4.9,35.0,1,3,3,1990,1,1,0,17,1,1,0,0,0
3278,8,545,19,1293840000,3.0,36.0,7741.0,5.1,48.0,0,0,0,2011,1,1,5,9,1,0,1,0,0
5214,45,2998,19,1230768000,2.8,30.0,2017.0,4.4,43.0,0,0,0,2009,1,1,3,4,0,0,0,0,1
14949,45,8000,19,1009843200,2.6,43.0,120.0,5.9,43.0,0,0,0,2002,1,1,1,3,0,0,0,0,1
18018,45,1653,19,364780800,3.7,82.0,11566.0,7.8,87.0,2,0,0,1981,7,24,4,6,0,0,1,0,0
879,45,3959,19,599616000,2.8,36.0,8700.0,5.9,71.0,0,0,0,1989,1,1,6,16,1,0,1,0,0
10696,8,5751,19,-252460800,3.0,51.0,6029.0,6.4,79.0,0,0,0,1962,1,1,0,6,0,0,0,0,1
3833,8,7845,19,-126230400,3.4,65.0,8419.0,6.3,78.0,0,0,0,1966,1,1,5,9,0,0,0,0,1
10129,45,7555,19,1262304000,3.1,46.0,20552.0,5.8,62.0,2,5,0,2010,1,1,4,4,0,0,0,0,1
17386,45,7828,19,715564800,3.5,78.0,7583.0,7.5,97.0,0,0,0,1992,9,4,4,21,0,1,0,1,0
13690,45,5199,19,915148800,2.5,27.0,3231.0,4.0,11.0,0,0,0,1999,1,1,4,9,0,0,0,1,0
3046,64,2459,19,1367366400,3.7,67.0,209190.0,5.8,49.0,2,47,83,2013,5,1,2,17,0,0,0,1,0
9655,45,7041,19,757382400,3.1,61.0,9913.0,4.0,17.0,0,0,0,1994,1,1,5,4,0,0,0,0,1
3286,8,1690,19,1199145600,3.6,71.0,56678.0,6.0,59.0,0,0,0,2008,1,1,1,22,1,1,1,0,0
15926,64,2619,19,567993600,2.6,50.0,12120.0,3.9,38.0,0,0,0,1988,1,1,4,4,0,1,0,0,0
15647,8,5819,19,820454400,3.8,89.0,32460.0,8.1,95.0,0,0,0,1996,1,1,0,28,0,0,0,1,0
12473,45,5691,19,536457600,2.8,49.0,45643.0,4.5,40.0,0,0,0,1987,1,1,3,6,1,0,0,1,0
2861,8,3290,19,759024000,3.2,74.0,184777.0,7.6,95.0,2,24,23,1994,1,20,3,15,0,0,0,1,0
8236,45,2885,19,-1382400,2.2,27.0,8051.0,2.5,17.0,0,0,0,1969,12,16,1,9,1,0,0,0,0
6890,45,5819,19,1389744000,3.4,53.0,64620.0,5.7,56.0,2,0,0,2014,1,15,2,8,1,0,0,0,0
5941,45,5949,19,504921600,3.0,55.0,34757.0,6.8,85.0,3,3,9,1986,1,1,2,18,0,0,0,1,0
1403,102,4920,96,1072915200,3.4,65.0,4282.0,6.6,78.0,5,8,0,2004,1,1,3,9,1,0,0,0,0
4699,45,7921,19,915148800,2.2,23.0,40177.0,3.8,16.0,0,0,0,1999,1,1,4,7,0,1,0,0,0
13300,7,7386,13,978307200,3.5,69.0,12590.0,5.1,43.0,0,0,0,2001,1,1,0,10,1,0,0,0,0
315,15,6211,57,1157760000,3.9,83.0,3477.0,5.6,56.0,0,0,0,2006,9,9,5,6,0,1,0,0,0
1462,8,1584,19,1136073600,3.2,68.0,332589.0,6.2,66.0,0,0,0,2006,1,1,6,10,0,0,0,1,0
1768,64,5251,19,721526400,3.5,73.0,43936.0,6.3,78.0,8,7,0,1992,11,12,3,7,1,0,1,1,0
14886,13,4054,19,347155200,3.3,61.0,6510.0,6.9,86.0,0,0,0,1981,1,1,3,6,0,0,0,0,1
15938,8,6793,19,1293840000,3.7,75.0,31032.0,7.4,78.0,1,49,89,2011,1,1,5,11,0,0,0,1,0
2986,45,4013,19,1104537600,3.2,57.0,568259.0,3.6,6.0,1,5,0,2005,1,1,5,24,0,1,0,0,0
13205,28,8000,109,1072915200,3.8,76.0,564.0,6.1,71.0,0,0,0,2004,1,1,3,1,0,0,0,1,0
11389,45,3351,19,788140800,3.6,87.0,184046.0,5.8,56.0,1,2,10,1994,12,23,4,16,0,0,0,1,0
4959,58,16,63,1189555200,3.5,61.0,537.0,7.1,81.0,0,0,0,2007,9,12,2,11,0,0,0,1,0
10466,45,1280,19,1009843200,3.0,61.0,174320.0,5.2,46.0,3,0,0,2002,1,1,1,28,0,1,0,0,0
16406,8,7191,19,-1278288000,3.4,65.0,4699.0,6.8,92.0,0,0,0,1929,6,30,6,6,0,0,1,1,0
2061,45,3343,19,1293840000,3.5,61.0,79840.0,5.6,46.0,2,8,23,2011,1,1,5,16,0,0,0,1,0
11646,8,3944,19,1072915200,3.7,77.0,51223.0,5.4,46.0,3,0,0,2004,1,1,3,7,0,0,0,1,0
907,45,4386,19,1080864000,3.2,59.0,229780.0,4.5,26.0,0,0,0,2004,4,2,4,20,1,0,0,0,0
698,7,5564,13,157766400,3.7,81.0,3859.0,8.2,94.0,0,0,0,1975,1,1,2,4,0,0,0,1,0
16702,88,5784,94,1009843200,3.8,80.0,4218.0,7.3,87.0,0,0,0,2002,1,1,1,2,0,0,0,1,0
9721,45,4801,19,-315619200,3.7,77.0,7554.0,5.0,43.0,0,0,0,1960,1,1,4,14,0,1,0,0,0
7124,43,7744,4,1167609600,4.0,86.0,66805.0,7.4,87.0,0,0,0,2007,1,1,0,5,0,0,0,1,1
15526,10,7610,70,-254102400,3.9,83.0,785.0,7.4,89.0,0,0,0,1961,12,13,2,3,0,0,0,1,0
5357,8,4145,19,1199145600,3.7,74.0,17057.0,6.6,76.0,3,6,0,2008,1,1,1,8,0,0,1,1,0
5393,7,2944,13,1199145600,3.2,49.0,3986.0,5.4,50.0,2,1,0,2008,1,1,1,6,1,0,0,0,0
15695,45,4872,19,378691200,3.0,38.0,717.0,6.2,83.0,0,0,0,1982,1,1,4,2,1,0,0,0,0
3697,45,5914,19,1167609600,3.5,74.0,80677.0,7.3,87.0,0,0,0,2007,1,1,0,11,0,0,1,1,0
13446,7,4402,13,1104537600,3.9,84.0,9849.0,7.2,86.0,1,20,13,2005,1,1,5,14,0,0,1,1,0
2784,45,735,19,-536457600,3.5,59.0,617.0,6.2,85.0,0,0,0,1953,1,1,3,12,0,0,0,1,0
17755,8,335,19,1230768000,2.7,32.0,6326.0,4.0,26.0,1,1,0,2009,1,1,3,8,0,1,0,0,0
9498,7,2075,13,1072915200,3.9,85.0,65342.0,7.4,78.0,2,17,33,2004,1,1,3,38,0,0,0,1,0
19226,45,5648,19,1104537600,3.0,42.0,45521.0,4.5,0.0,0,0,0,2005,1,1,5,1,0,1,0,0,0
5645,72,497,69,283996800,3.4,65.0,1032.0,6.6,78.0,0,0,0,1979,1,1,0,4,0,0,0,1,0
2318,45,64,19,-599616000,3.6,72.0,3700.0,6.4,88.0,0,0,0,1951,1,1,0,33,0,0,0,1,0
3972,45,2896,19,536457600,3.4,71.0,4187.0,5.0,36.0,0,0,0,1987,1,1,3,8,0,0,0,1,0
4024,45,64,19,-1199232000,4.1,91.0,3150.0,8.3,100.0,3,3,0,1932,1,1,4,16,0,0,1,1,0
12791,45,2782,19,1130112000,3.2,48.0,455088.0,4.8,26.0,2,3,0,2005,10,24,0,14,1,0,0,0,0
997,45,7489,19,31536000,3.4,59.0,4550.0,6.0,67.0,0,0,0,1971,1,1,4,20,0,1,0,0,0
12715,45,5391,19,318816000,3.2,49.0,6169.0,5.3,51.0,0,0,0,1980,2,8,4,19,0,0,1,0,0
3334,45,370,19,631152000,3.1,55.0,4811.0,6.5,81.0,0,0,0,1990,1,1,0,6,0,0,1,0,0
12594,45,5805,19,820454400,2.8,40.0,20661.0,4.3,26.0,6,0,0,1996,1,1,0,11,0,0,0,0,1
17348,53,2260,84,1282780800,3.9,86.0,7150.0,7.1,77.0,1,11,22,2010,8,26,3,28,0,0,0,1,0
